I'm Sprung,T-Pain,98,2006
Do I Make You Proud,Taylor Hicks,99,2006
For You I Will (Confidence),Teddy Geiger,100,2006
Irreplaceable,Beyoncé,1,2007
Umbrella,Rihanna,2,2007
Umbrella,Jay-Z,2,2007
The Sweet Escape,Gwen Stefani,3,2007
The Sweet Escape,Akon,3,2007
Big Girls Don't Cry,Fergie,4,2007
Buy U a Drank (Shawty Snappin'),T-Pain,5,2007
Buy U a Drank (Shawty Snappin'),Yung Joc,5,2007
Before He Cheats,Carrie Underwood,6,2007
Hey There Delilah,Plain White T's,7,2007
I Wanna Love You,Akon,8,2007
I Wanna Love You,Snoop Dogg,8,2007
Say It Right,Nelly Furtado,9,2007
Glamorous,Fergie,10,2007
Glamorous,Ludacris,10,2007
Don't Matter,Akon,11,2007
Girlfriend,Avril Lavigne,12,2007
Makes Me Wonder,Maroon 5,13,2007
Party Like a Rockstar,Shop Boyz,14,2007
Smack That,Akon,15,2007
Smack That,Eminem,15,2007
This Is Why I'm Hot,Mims,16,2007
It's Not Over,Daughtry,17,2007
The Way I Are,Timbaland,18,2007
The Way I Are,Keri Hilson,18,2007
Fergalicious,Fergie,19,2007
Fergalicious,will.i.am,19,2007
Crank That (Soulja Boy),Soulja Boy Tell 'Em,20,2007
Give It to Me,Timbaland,21,2007
Give It to Me,Nelly Furtado,21,2007
Give It to Me,Justin Timberlake,21,2007
What Goes Around... Comes Around,Justin Timberlake,22,2007
Cupid's Chokehold,Gym Class Heroes,23,2007
Cupid's Chokehold,Patrick Stump,23,2007
How to Save a Life,The Fray,24,2007
Home,Daughtry,25,2007
My Love,Justin Timberlake,26,2007
My Love,T.I.,26,2007
Stronger,Kanye West,27,2007
We Fly High,Jim Jones,28,2007
U + Ur Hand,Pink,29,2007
Walk It Out,Unk,30,2007
Beautiful Girls,Sean Kingston,31,2007
"This Ain't a Scene, It's an Arms Race",Fall Out Boy,32,2007
Bartender,T-Pain,33,2007
Bartender,Akon,33,2007
"Pop, Lock & Drop It",Huey,34,2007
Runaway Love,Ludacris,35,2007
Runaway Love,Mary J. Blige,35,2007
Rockstar,Nickelback,36,2007
Thnks fr th Mmrs,Fall Out Boy,37,2007
What I've Done,Linkin Park,38,2007
Summer Love,Justin Timberlake,39,2007
You,Lloyd,40,2007
You,Lil Wayne,40,2007
Wait for You,Elliott Yamin,41,2007
Last Night,Diddy,42,2007
Last Night,Keyshia Cole,42,2007
Make It Rain,Fat Joe,43,2007
Make It Rain,Lil Wayne,43,2007
Make Me Better,Fabolous,44,2007
Make Me Better,Ne-Yo,44,2007
Ice Box,Omarion,45,2007
Ice Box,Timbaland,45,2007
Lips of an Angel,Hinder,46,2007
Waiting on the World to Change,John Mayer,47,2007
Lost Without U,Robin Thicke,48,2007
I'm a Flirt,R. Kelly,49,2007
I'm a Flirt,T.I.,49,2007
I'm a Flirt,T-Pain,49,2007
If Everyone Cared,Nickelback,50,2007
Get It Shawty,Lloyd,51,2007
Face Down,The Red Jumpsuit Apparatus,52,2007
The Way I Live,Baby Boy da Prince,53,2007
Shortie Like Mine,Bow Wow,54,2007
Shortie Like Mine,Chris Brown,54,2007
Shortie Like Mine,Johntá Austin,54,2007
It Ends Tonight,The All-American Rejects,55,2007
A Bay Bay,Hurricane Chris,56,2007
Because of You,Ne-Yo,57,2007
I Tried,Bone Thugs-n-Harmony,58,2007
I Tried,Akon,58,2007
Welcome to the Black Parade,My Chemical Romance,59,2007
Shawty,Plies,60,2007
Shawty,T-Pain,60,2007
Chasing Cars,Snow Patrol,61,2007
Beautiful Liar,Beyoncé,62,2007
Beautiful Liar,Shakira,62,2007
SexyBack,Justin Timberlake,63,2007
SexyBack,Timbaland,63,2007
Keep Holding On,Avril Lavigne,64,2007
Let It Go,Keyshia Cole,65,2007
Let It Go,Missy Elliott,65,2007
Let It Go,Lil' Kim,65,2007
Apologize,Timbaland,66,2007
Apologize,OneRepublic,66,2007
Bubbly,Colbie Caillat,67,2007
Like a Boy,Ciara,68,2007
Who Knew,Pink,69,2007
Never Again,Kelly Clarkson,70,2007
Promise,Ciara,71,2007
Bed,J. Holiday,72,2007
Throw Some D's,Rich Boy,73,2007
Throw Some D's,Polow da Don,73,2007
Rehab,Amy Winehouse,74,2007
Big Shit Poppin' (Do It),T.I.,75,2007
No One,Alicia Keys,76,2007
The Great Escape,Boys Like Girls,77,2007
2 Step,Unk,78,2007
Walk Away (Remember Me),Paula DeAnda,79,2007
Walk Away (Remember Me),The D.E.Y.,79,2007
Go Getta,Young Jeezy,80,2007
Go Getta,R. Kelly,80,2007
Here (In Your Arms),Hellogoodbye,81,2007
On the Hotline,Pretty Ricky,82,2007
Wind It Up,Gwen Stefani,83,2007
Cyclone,Baby Bash,84,2007
Cyclone,T-Pain,84,2007
Break It Off,Rihanna,85,2007
Break It Off,Sean Paul,85,2007
First Time,Lifehouse,86,2007
Ayo Technology,50 Cent,87,2007
Ayo Technology,Justin Timberlake,87,2007
Ayo Technology,Timbaland,87,2007
Outta My System,Bow Wow,88,2007
Outta My System,T-Pain,88,2007
Outta My System,Johntá Austin,88,2007
Teardrops on My Guitar,Taylor Swift,89,2007
Shut Up and Drive,Rihanna,90,2007
Snow (Hey Oh),Red Hot Chili Peppers,91,2007
Money Maker,Ludacris,92,2007
Money Maker,Pharrell,92,2007
Kiss Kiss,Chris Brown,93,2007
Kiss Kiss,T-Pain,93,2007
Far Away,Nickelback,94,2007
Rock Yo Hips,Crime Mob,95,2007
Rock Yo Hips,Lil' Scrappy,95,2007
LoveStoned,Justin Timberlake,96,2007
Better than Me,Hinder,97,2007
Paralyzer,Finger Eleven,98,2007
That's That,Snoop Dogg,99,2007
That's That,R. Kelly,99,2007
Same Girl,R. Kelly,100,2007
Same Girl,Usher,100,2007
Low,Flo Rida,1,2008
Low,T-Pain,1,2008
Bleeding Love,Leona Lewis,2,2008
No One,Alicia Keys,3,2008
Lollipop,Lil Wayne,4,2008
Lollipop,Static Major,4,2008
Apologize,Timbaland,5,2008
Apologize,OneRepublic,5,2008
No Air,Jordin Sparks,6,2008
No Air,Chris Brown,6,2008
Love Song,Sara Bareilles,7,2008
Love in This Club,Usher,8,2008
Love in This Club,Young Jeezy,8,2008
With You,Chris Brown,9,2008
Forever,Chris Brown,10,2008
Sexy Can I,Ray J,11,2008
Sexy Can I,Yung Berg,11,2008
Take a Bow,Rihanna,12,2008
Viva la Vida,Coldplay,13,2008
I Kissed a Girl,Katy Perry,14,2008
Whatever You Like,T.I.,15,2008
Disturbia,Rihanna,16,2008
Don't Stop the Music,Rihanna,17,2008
Pocketful of Sunshine,Natasha Bedingfield,18,2008
Kiss Kiss,Chris Brown,19,2008
Kiss Kiss,T-Pain,19,2008
Closer,Ne-Yo,20,2008
Bubbly,Colbie Caillat,21,2008
Touch My Body,Mariah Carey,22,2008
4 Minutes,Madonna,23,2008
4 Minutes,Justin Timberlake,23,2008
4 Minutes,Timbaland,23,2008
So What,Pink,24,2008
Paralyzer,Finger Eleven,25,2008
Clumsy,Fergie,26,2008
I'm Yours,Jason Mraz,27,2008
Leavin',Jesse McCartney,28,2008
Dangerous,Kardinal Offishall,29,2008
Dangerous,Akon,29,2008
Tattoo,Jordin Sparks,30,2008
See You Again,Miley Cyrus,31,2008
Shake It,Metro Station,32,2008
Stop and Stare,OneRepublic,33,2008
Take You There,Sean Kingston,34,2008
Paper Planes,M.I.A.,35,2008
Hot n Cold,Katy Perry,36,2008
Live Your Life,T.I.,37,2008
Live Your Life,Rihanna,37,2008
Bust It Baby (Part 2),Plies,38,2008
Bust It Baby (Part 2),Ne-Yo,38,2008
American Boy,Estelle,39,2008
American Boy,Kanye West,39,2008
Got Money,Lil Wayne,40,2008
Got Money,T-Pain,40,2008
Our Song,Taylor Swift,41,2008
Damaged,Danity Kane,42,2008
A Milli,Lil Wayne,43,2008
Sorry,Buckcherry,44,2008
Independent,Webbie,45,2008
Independent,Lil Boosie,45,2008
Independent,Lil Phat,45,2008
Can't Believe It,T-Pain,46,2008
Can't Believe It,Lil Wayne,46,2008
Like You'll Never See Me Again,Alicia Keys,47,2008
Teardrops on My Guitar,Taylor Swift,48,2008
When I Grow Up,Pussycat Dolls,49,2008
Sexual Eruption,Snoop Dogg,50,2008
What You Got,Colby O'Donis,51,2008
What You Got,Akon,51,2008
It's Not My Time,3 Doors Down,52,2008
Better in Time,Leona Lewis,53,2008
Crank That (Soulja Boy),Soulja Boy Tell 'Em,54,2008
Shadow of the Day,Linkin Park,55,2008
Sweetest Girl (Dollar Bill),Wyclef Jean,56,2008
Sweetest Girl (Dollar Bill),Akon,56,2008
Sweetest Girl (Dollar Bill),Lil Wayne,56,2008
Sweetest Girl (Dollar Bill),Niia,56,2008
Miss Independent,Ne-Yo,57,2008
Fall for You,Secondhand Serenade,58,2008
In the Ayer,Flo Rida,59,2008
In the Ayer,will.i.am,59,2008
Say,John Mayer,60,2008
One Step at a Time,Jordin Sparks,61,2008
Hate That I Love You,Rihanna,62,2008
Hate That I Love You,Ne-Yo,62,2008
Superstar,Lupe Fiasco,63,2008
Superstar,Matthew Santos,63,2008
Suffocate,J. Holiday,64,2008
Let It Rock,Kevin Rudolf,65,2008
Let It Rock,Lil Wayne,65,2008
Get Like Me,David Banner,66,2008
Get Like Me,Chris Brown,66,2008
Realize,Colbie Caillat,67,2008
Put On,Young Jeezy,68,2008
Put On,Kanye West,68,2008
The Time of My Life,David Cook,69,2008
Lolli Lolli (Pop That Body),Three 6 Mafia,70,2008
Cyclone,Baby Bash,71,2008
Cyclone,T-Pain,71,2008
Love Like This,Natasha Bedingfield,72,2008
Love Like This,Sean Kingston,72,2008
Burnin' Up,Jonas Brothers,73,2008
Love Lockdown,Kanye West,74,2008
I Luv Your Girl,The-Dream,75,2008
Crush,David Archuleta,76,2008
Hypnotized,Plies,77,2008
Hypnotized,Akon,77,2008
Big Girls Don't Cry,Fergie,78,2008
Good Life,Kanye West,79,2008
Good Life,T-Pain,79,2008
Womanizer,Britney Spears,80,2008
Love Story,Taylor Swift,81,2008
Just Fine,Mary J. Blige,82,2008
Piece of Me,Britney Spears,83,2008
The Boss,Rick Ross,84,2008
The Boss,T-Pain,84,2008
All Summer Long,Kid Rock,85,2008
Can't Help but Wait,Trey Songz,86,2008
In Love with a Girl,Gavin DeGraw,87,2008
My Life,The Game,88,2008
My Life,Lil Wayne,88,2008
I Remember,Keyshia Cole,89,2008
Flashing Lights,Kanye West,90,2008
Flashing Lights,Dwele,90,2008
Mrs. Officer,Lil Wayne,91,2008
Mrs. Officer,Bobby Valentino,91,2008
7 Things,Miley Cyrus,92,2008
You're Gonna Miss This,Trace Adkins,93,2008
Love Remains the Same,Gavin Rossdale,94,2008
Feels Like Tonight,Daughtry,95,2008
The Way I Are,Timbaland,96,2008
The Way I Are,Keri Hilson,96,2008
Addicted,Saving Abel,97,2008
Into the Night,Santana,98,2008
Into the Night,Chad Kroeger,98,2008
Heaven Sent,Keyshia Cole,99,2008
She Got It,2 Pistols,100,2008
She Got It,T-Pain,100,2008
She Got It,Tay Dizm,100,2008
Boom Boom Pow,The Black Eyed Peas,1,2009
Poker Face,Lady Gaga,2,2009
Just Dance,Lady Gaga,3,2009
Just Dance,Colby O'Donis,3,2009
I Gotta Feeling,The Black Eyed Peas,4,2009
Love Story,Taylor Swift,5,2009
Right Round,Flo Rida,6,2009
I'm Yours,Jason Mraz,7,2009
Single Ladies (Put a Ring on It),Beyoncé,8,2009
Heartless,Kanye West,9,2009
Gives You Hell,The All-American Rejects,10,2009
You Belong with Me,Taylor Swift,11,2009
Dead and Gone,T.I.,12,2009
Dead and Gone,Justin Timberlake,12,2009
You Found Me,The Fray,13,2009
Use Somebody,Kings of Leon,14,2009
Knock You Down,Keri Hilson,15,2009
Knock You Down,Kanye West,15,2009
Knock You Down,Ne-Yo,15,2009
Blame It,Jamie Foxx,16,2009
Blame It,T-Pain,16,2009
I Know You Want Me (Calle Ocho),Pitbull,17,2009
Live Your Life,T.I.,18,2009
Live Your Life,Rihanna,18,2009
Kiss Me thru the Phone,Soulja Boy Tell 'Em,19,2009
Kiss Me thru the Phone,Sammie,19,2009
Down,Jay Sean,20,2009
Down,Lil Wayne,20,2009
The Climb,Miley Cyrus,21,2009
Best I Ever Had,Drake,22,2009
My Life Would Suck Without You,Kelly Clarkson,23,2009
Halo,Beyoncé,24,2009
Hot n Cold,Katy Perry,25,2009
Second Chance,Shinedown,26,2009
Circus,Britney Spears,27,2009
Day 'n' Nite,Kid Cudi,28,2009
Party in the U.S.A.,Miley Cyrus,29,2009
Don't Trust Me,3OH!3,30,2009
Run This Town,Jay-Z,31,2009
Run This Town,Rihanna,31,2009
Run This Town,Kanye West,31,2009
Let It Rock,Kevin Rudolf,32,2009
Let It Rock,Lil Wayne,32,2009
Fire Burning,Sean Kingston,33,2009
Whatcha Say,Jason Derulo,34,2009
LoveGame,Lady Gaga,35,2009
Waking Up in Vegas,Katy Perry,36,2009
Birthday Sex,Jeremih,37,2009
Sober,Pink,38,2009
Womanizer,Britney Spears,39,2009
Whatever You Like,T.I.,40,2009
Obsessed,Mariah Carey,41,2009
Mad,Ne-Yo,42,2009
Good Girls Go Bad,Cobra Starship,43,2009
Good Girls Go Bad,Leighton Meester,43,2009
Love Lockdown,Kanye West,44,2009
So What,Pink,45,2009
Hotel Room Service,Pitbull,46,2009
Crack a Bottle,Eminem,47,2009
Crack a Bottle,Dr. Dre,47,2009
Crack a Bottle,50 Cent,47,2009
If I Were a Boy,Beyoncé,48,2009
Turnin Me On,Keri Hilson,49,2009
Turnin Me On,Lil Wayne,49,2009
I Hate This Part,Pussycat Dolls,50,2009
Gotta Be Somebody,Nickelback,51,2009
Please Don't Leave Me,Pink,52,2009
Paparazzi,Lady Gaga,53,2009
Beautiful,Akon,54,2009
Beautiful,Colby O'Donis,54,2009
Beautiful,Kardinal Offishall,54,2009
Viva la Vida,Coldplay,55,2009
Right Now (Na Na Na),Akon,56,2009
Battlefield,Jordin Sparks,57,2009
Sugar,Flo Rida,58,2009
Sugar,Wynter Gordon,58,2009
Miss Independent,Ne-Yo,59,2009
Fireflies,Owl City,60,2009
New Divide,Linkin Park,61,2009
Empire State of Mind,Jay-Z,62,2009
Empire State of Mind,Alicia Keys,62,2009
No Surprise,Daughtry,63,2009
She Wolf,Shakira,64,2009
Break Up,Mario,65,2009
Break Up,Gucci Mane,65,2009
Break Up,Sean Garrett,65,2009
Sweet Dreams,Beyoncé,66,2009
Every Girl,Young Money,67,2009
Fallin' for You,Colbie Caillat,68,2009
Untouched,The Veronicas,69,2009
If Today Was Your Last Day,Nickelback,70,2009
Throw It in the Bag,Fabolous,71,2009
Throw It in the Bag,The-Dream,71,2009
Love Drunk,Boys Like Girls,72,2009
I Love College,Asher Roth,73,2009
If U Seek Amy,Britney Spears,74,2009
Big Green Tractor,Jason Aldean,75,2009
White Horse,Taylor Swift,76,2009
Disturbia,Rihanna,77,2009
21 Guns,Green Day,78,2009
Turn My Swag On,Soulja Boy Tell 'Em,79,2009
Rockin' That Thang,The-Dream,80,2009
Chicken Fried,Zac Brown Band,81,2009
Diva,Beyoncé,82,2009
Replay,Iyaz,83,2009
Then,Brad Paisley,84,2009
Her Diamonds,Rob Thomas,85,2009
How Do You Sleep?,Jesse McCartney,86,2009
How Do You Sleep?,Ludacris,86,2009
3,Britney Spears,87,2009
Forever,Drake,88,2009
Forever,Kanye West,88,2009
Forever,Lil Wayne,88,2009
Forever,Eminem,88,2009
One Time,Justin Bieber,89,2009
I Run to You,Lady Antebellum,90,2009
I Do Not Hook Up,Kelly Clarkson,91,2009
Green Light,John Legend,92,2009
Green Light,André 3000,92,2009
People Are Crazy,Billy Currington,93,2009
Whatever It Is,Zac Brown Band,94,2009
Already Gone,Kelly Clarkson,95,2009
Goodbye,Kristinia DeBarge,96,2009
Say Hey (I Love You),Michael Franti & Spearhead,97,2009
Say Hey (I Love You),Cherine Anderson,97,2009
Pop Champagne,Jim Jones,98,2009
Pop Champagne,Ron Browz,98,2009
Pop Champagne,Juelz Santana,98,2009
Pretty Wings,Maxwell,99,2009
Never Say Never,The Fray,100,2009
Tik Tok,Kesha,1,2010
Need You Now,Lady Antebellum,2,2010
"Hey, Soul Sister",Train,3,2010
California Gurls,Katy Perry,4,2010
California Gurls,Snoop Dogg,4,2010
OMG,Usher,5,2010
OMG,will.i.am,5,2010
Airplanes,B.o.B,6,2010
Airplanes,Hayley Williams,6,2010
Love the Way You Lie,Eminem,7,2010
Love the Way You Lie,Rihanna,7,2010
Bad Romance,Lady Gaga,8,2010
Dynamite,Taio Cruz,9,2010
Break Your Heart,Taio Cruz,10,2010
Break Your Heart,Ludacris,10,2010
Nothin' on You,B.o.B,11,2010
Nothin' on You,Bruno Mars,11,2010
I Like It,Enrique Iglesias,12,2010
I Like It,Pitbull,12,2010
BedRock,Young Money,13,2010
BedRock,Lloyd,13,2010
In My Head,Jason Derulo,14,2010
Rude Boy,Rihanna,15,2010
Telephone,Lady Gaga,16,2010
Telephone,Beyoncé,16,2010
Teenage Dream,Katy Perry,17,2010
Just the Way You Are,Bruno Mars,18,2010
Cooler Than Me,Mike Posner,19,2010
Imma Be,The Black Eyed Peas,20,2010
Empire State of Mind,Jay-Z,21,2010
Empire State of Mind,Alicia Keys,21,2010
DJ Got Us Fallin' in Love,Usher,22,2010
DJ Got Us Fallin' in Love,Pitbull,22,2010
Billionaire,Travie McCoy,23,2010
Billionaire,Bruno Mars,23,2010
Not Afraid,Eminem,24,2010
Replay,Iyaz,25,2010
Sexy Bitch,David Guetta,26,2010
Sexy Bitch,Akon,26,2010
Breakeven,The Script,27,2010
Your Love Is My Drug,Kesha,28,2010
I Gotta Feeling,The Black Eyed Peas,29,2010
Fireflies,Owl City,30,2010
Say Aah,Trey Songz,31,2010
Say Aah,Fabolous,31,2010
Find Your Love,Drake,32,2010
Alejandro,Lady Gaga,33,2010
Ridin' Solo,Jason Derulo,34,2010
Just a Dream,Nelly,35,2010
How Low,Ludacris,36,2010
Like a G6,Far East Movement,37,2010
Like a G6,The Cataracs,37,2010
Like a G6,Dev,37,2010
Carry Out,Timbaland,38,2010
Carry Out,Justin Timberlake,38,2010
Haven't Met You Yet,Michael Bublé,39,2010
Club Can't Handle Me,Flo Rida,40,2010
Club Can't Handle Me,David Guetta,40,2010
Down,Jay Sean,41,2010
Down,Lil Wayne,41,2010
Bulletproof,La Roux,42,2010
Whatcha Say,Jason Derulo,43,2010
Baby,Justin Bieber,44,2010
Baby,Ludacris,44,2010
Whataya Want from Me,Adam Lambert,45,2010
Mine,Taylor Swift,46,2010
Only Girl (In the World),Rihanna,47,2010
Live Like We're Dying,Kris Allen,48,2010
Hard,Rihanna,49,2010
Hard,Jeezy,49,2010
Young Forever,Jay-Z,50,2010
Young Forever,Mr Hudson,50,2010
Blah Blah Blah,Kesha,51,2010
Blah Blah Blah,3OH!3,51,2010
Bottoms Up,Trey Songz,52,2010
Bottoms Up,Nicki Minaj,52,2010
Do You Remember,Jay Sean,53,2010
Do You Remember,Sean Paul,53,2010
Do You Remember,Lil Jon,53,2010
All the Right Moves,OneRepublic,54,2010
According to You,Orianthi,55,2010
My Chick Bad,Ludacris,56,2010
My Chick Bad,Nicki Minaj,56,2010
You Belong with Me,Taylor Swift,57,2010
Meet Me Halfway,The Black Eyed Peas,58,2010
Take It Off,Kesha,59,2010
Over,Drake,60,2010
Animal,Neon Trees,61,2010
Misery,Maroon 5,62,2010
Magic,B.o.B,63,2010
Magic,Rivers Cuomo,63,2010
Paparazzi,Lady Gaga,64,2010
Tie Me Down,New Boyz,65,2010
Tie Me Down,Ray J,65,2010
Your Love,Nicki Minaj,66,2010
Party in the U.S.A.,Miley Cyrus,67,2010
Deuces,Chris Brown,68,2010
Deuces,Tyga,68,2010
Deuces,Kevin McCall,68,2010
3,Britney Spears,69,2010
Impossible,Shontelle,70,2010
Forever,Drake,71,2010
Forever,Kanye West,71,2010
Forever,Lil Wayne,71,2010
Forever,Eminem,71,2010
Two Is Better Than One,Boys Like Girls,72,2010
Two Is Better Than One,Taylor Swift,72,2010
My First Kiss,3OH!3,73,2010
My First Kiss,Kesha,73,2010
Already Gone,Kelly Clarkson,74,2010
Rock That Body,The Black Eyed Peas,75,2010
Secrets,OneRepublic,76,2010
Naturally,Selena Gomez & the Scene,77,2010
Un-Thinkable (I'm Ready),Alicia Keys,78,2010
All I Do Is Win,DJ Khaled,79,2010
All I Do Is Win,T-Pain,79,2010
All I Do Is Win,Ludacris,79,2010
All I Do Is Win,Snoop Dogg,79,2010
All I Do Is Win,Rick Ross,79,2010
I Made It (Cash Money Heroes),Kevin Rudolf,80,2010
I Made It (Cash Money Heroes),Birdman,80,2010
I Made It (Cash Money Heroes),Jay Sean,80,2010
I Made It (Cash Money Heroes),Lil Wayne,80,2010
Stuck Like Glue,Sugarland,81,2010
Hey Daddy (Daddy's Home),Usher,82,2010
Hey Daddy (Daddy's Home),Plies,82,2010
There Goes My Baby,Usher,83,2010
Today Was a Fairytale,Taylor Swift,84,2010
Say Something,Timbaland,85,2010
Say Something,Drake,85,2010
Sweet Dreams,Beyoncé,86,2010
Use Somebody,Kings of Leon,87,2010
Undo It,Carrie Underwood,88,2010
Eenie Meenie,Sean Kingston,89,2010
Eenie Meenie,Justin Bieber,89,2010
Right Above It,Lil Wayne,90,2010
Right Above It,Drake,90,2010
The House That Built Me,Miranda Lambert,91,2010
If I Die Young,The Band Perry,92,2010
The Only Exception,Paramore,93,2010
American Honey,Lady Antebellum,94,2010
King of Anything,Sara Bareilles,95,2010
Life After You,Daughtry,96,2010
Smile,Uncle Kracker,97,2010
Teach Me How to Dougie,Cali Swag District,98,2010
Try Sleeping with a Broken Heart,Alicia Keys,99,2010
"Lover, Lover",Jerrod Niemann,100,2010
Rolling in the Deep,Adele,1,2011
Party Rock Anthem,LMFAO,2,2011
Party Rock Anthem,Lauren Bennett,2,2011
Party Rock Anthem,GoonRock,2,2011
Firework,Katy Perry,3,2011
E.T.,Katy Perry,4,2011
E.T.,Kanye West,4,2011
Give Me Everything,Pitbull,5,2011
Give Me Everything,Ne-Yo,5,2011
Give Me Everything,Afrojack,5,2011
Give Me Everything,Nayer,5,2011
Grenade,Bruno Mars,6,2011
Fuck You,CeeLo Green,7,2011
Super Bass,Nicki Minaj,8,2011
Moves like Jagger,Maroon 5,9,2011
Moves like Jagger,Christina Aguilera,9,2011
Just Can't Get Enough,The Black Eyed Peas,10,2011
On the Floor,Jennifer Lopez,11,2011
On the Floor,Pitbull,11,2011
S&M,Rihanna,12,2011
Pumped Up Kicks,Foster the People,13,2011
Last Friday Night (T.G.I.F.),Katy Perry,14,2011
Just the Way You Are,Bruno Mars,15,2011
Tonight (I'm Lovin' You),Enrique Iglesias,16,2011
Tonight (I'm Lovin' You),Ludacris,16,2011
Tonight (I'm Lovin' You),DJ Frank E,16,2011
Raise Your Glass,Pink,17,2011
Born This Way,Lady Gaga,18,2011
Fuckin' Perfect,Pink,19,2011
What's My Name?,Rihanna,20,2011
What's My Name?,Drake,20,2011
Look at Me Now,Chris Brown,21,2011
Look at Me Now,Lil Wayne,21,2011
Look at Me Now,Busta Rhymes,21,2011
Down on Me,Jeremih,22,2011
Down on Me,50 Cent,22,2011
How to Love,Lil Wayne,23,2011
Someone Like You,Adele,24,2011
Good Life,OneRepublic,25,2011
The Lazy Song,Bruno Mars,26,2011
Till the World Ends,Britney Spears,27,2011
The Show Goes On,Lupe Fiasco,28,2011
The Edge of Glory,Lady Gaga,29,2011
We R Who We R,Kesha,30,2011
Black and Yellow,Wiz Khalifa,31,2011
Tonight Tonight,Hot Chelle Rae,32,2011
Blow,Kesha,33,2011
Lighters,Bad Meets Evil,34,2011
Lighters,Bruno Mars,34,2011
If I Die Young,The Band Perry,35,2011
Stereo Hearts,Gym Class Heroes,36,2011
Stereo Hearts,Adam Levine,36,2011
The Time (Dirty Bit),The Black Eyed Peas,37,2011
Coming Home,Diddy – Dirty Money,38,2011
Coming Home,Skylar Grey,38,2011
Hey Baby (Drop It to the Floor),Pitbull,39,2011
Hey Baby (Drop It to the Floor),T-Pain,39,2011
Only Girl (In the World),Rihanna,40,2011
6 Foot 7 Foot,Lil Wayne,41,2011
6 Foot 7 Foot,Cory Gunz,41,2011
Just a Kiss,Lady Antebellum,42,2011
Dirt Road Anthem,Jason Aldean,43,2011
Dynamite,Taio Cruz,44,2011
No Hands,Waka Flocka Flame,45,2011
No Hands,Wale,45,2011
No Hands,Roscoe Dash,45,2011
I Wanna Go,Britney Spears,46,2011
I'm on One,DJ Khaled,47,2011
I'm on One,Drake,47,2011
I'm on One,Rick Ross,47,2011
I'm on One,Lil Wayne,47,2011
You Make Me Feel...,Cobra Starship,48,2011
You Make Me Feel...,Sabi,48,2011
Yeah 3x,Chris Brown,49,2011
Moment 4 Life,Nicki Minaj,50,2011
Moment 4 Life,Drake,50,2011
I Need a Doctor,Dr. Dre,51,2011
I Need a Doctor,Eminem,51,2011
I Need a Doctor,Skylar Grey,51,2011
Just a Dream,Nelly,52,2011
Motivation,Kelly Rowland,53,2011
Motivation,Lil Wayne,53,2011
Stereo Love,Edward Maya,54,2011
Stereo Love,Vika Jigulina,54,2011
Jar of Hearts,Christina Perri,55,2011
Roll Up,Wiz Khalifa,56,2011
Sexy and I Know It,LMFAO,57,2011
Rocketeer,Far East Movement,58,2011
Rocketeer,Ryan Tedder,58,2011
All of the Lights,Kanye West,59,2011
All of the Lights,Rihanna,59,2011
Hold It Against Me,Britney Spears,60,2011
More,Usher,61,2011
What the Hell,Avril Lavigne,62,2011
Written in the Stars,Tinie Tempah,63,2011
Written in the Stars,Eric Turner,63,2011
Bottoms Up,Trey Songz,64,2011
Bottoms Up,Nicki Minaj,64,2011
DJ Got Us Fallin' in Love,Usher,65,2011
DJ Got Us Fallin' in Love,Pitbull,65,2011
For the First Time,The Script,66,2011
Honey Bee,Blake Shelton,67,2011
Don't You Wanna Stay,Jason Aldean,68,2011
Don't You Wanna Stay,Kelly Clarkson,68,2011
We Found Love,Rihanna,69,2011
We Found Love,Calvin Harris,69,2011
Pretty Girl Rock,Keri Hilson,70,2011
Yoü and I,Lady Gaga,71,2011
Like a G6,Far East Movement,72,2011
Like a G6,The Cataracs,72,2011
Like a G6,Dev,72,2011
Without You,David Guetta,73,2011
Without You,Usher,73,2011
Back to December,Taylor Swift,74,2011
Teenage Dream,Katy Perry,75,2011
Crazy Girl,Eli Young Band,76,2011
Cheers (Drink to That),Rihanna,77,2011
Who Says,Selena Gomez & the Scene,78,2011
Barefoot Blue Jean Night,Jake Owen,79,2011
Knee Deep,Zac Brown Band,80,2011
Knee Deep,Jimmy Buffett,80,2011
Country Girl (Shake It for Me),Luke Bryan,81,2011
Remind Me,Brad Paisley,82,2011
Remind Me,Carrie Underwood,82,2011
In the Dark,Dev,83,2011
Backseat,New Boyz,84,2011
Backseat,The Cataracs,84,2011
Backseat,Dev,84,2011
Headlines,Drake,85,2011
Best Thing I Never Had,Beyoncé,86,2011
Don't Wanna Go Home,Jason Derulo,87,2011
Where Them Girls At,David Guetta,88,2011
Where Them Girls At,Flo Rida,88,2011
Where Them Girls At,Nicki Minaj,88,2011
She Ain't You,Chris Brown,89,2011
Take a Back Road,Rodney Atkins,90,2011
Please Don't Go,Mike Posner,91,2011
Sure Thing,Miguel,92,2011
Price Tag,Jessie J,93,2011
Price Tag,B.o.B,93,2011
God Gave Me You,Blake Shelton,94,2011
She Will,Lil Wayne,95,2011
She Will,Drake,95,2011
Are You Gonna Kiss Me or Not,Thompson Square,96,2011
Animal,Neon Trees,97,2011
You and Tequila,Kenny Chesney,98,2011
You and Tequila,Grace Potter,98,2011
Colder Weather,Zac Brown Band,99,2011
My Last,Big Sean,100,2011
